"Brand_Name","Item_Name","Number_Likes","Condition","Color","Size","Price","Img_Length","Measurements","Description","Category"
"Reese Cooper","Patchwork Denim Jacket",113,"Condition New","Color Blue","Size Men's / US XL / EU 56 / 4",354,5,TRUE,"Excellent Condition 10/10
Message with any questions :)","Outerwear"
"Reese Cooper","Reese Cooper Waxed Biker Jacket",5,"Condition New","Color Brown","Size Men's / US L / EU 52-54 / 3",575,6,TRUE,"Reese Cooper Waxed Biker Jacket
Size: Large
Condition: New
LAST ONE ONLINE
MADE IN THE USA
** Free Shipping in the US **
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 150+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****","Outerwear"
"Reese Cooper","Distressed patchwork jacket",163,"Condition New","Color Blue","Size Men's / US L / EU 52-54 / 3",345,6,TRUE,"Great condition<U+0001F4AB><U+0001F4AB>
Measurements (Laying flat)
P2P: 23.5”
Length: 24.5”
Sleeve: 27.5”
Message with any questions <U+0001F4AB><U+0001F4AB>
All sales final","Outerwear"
"Reese Cooper","RCI DIY Chore Coat/Jacket",9,"Condition New","Color Black","Size Men's / US M / EU 48-50 / 2",208,0,FALSE,"Brand new, fits similar to a boxy medium jacket.
Note this was constructed by hand. There are no flaws but has some raw interior edges and is one of one. However it does not affect the jacket at all.","Outerwear"
"Reese Cooper","RCI DIY Chore Coat Beige Corduroy Kit",8,"Condition New","Color Beige","Size Men's / US M / EU 48-50 / 2",100,3,FALSE,"REESE COOPER RCI DIY Jacket Kit
TAGGED SIZE M BUT CAN MAKE ANY SIZE FROM S TO XL
Beige corduroy chore jacket from first release. Wish I had the time to make it but never got around to it and I figured it'd be best if someone else had it. Only opened the box, never used any of the materials or made the jacket. Patches included. Makes the chore jacket in 2nd picture.","Outerwear"
"Reese Cooper","Waxed Cotton Trucker Jacket",30,"Condition Gently Used","Color Orange","Size Men's / US M / EU 48-50 / 2",208,4,FALSE,"Nice jacket!
Gently worn, eye-catching orange cotton + leather collar. It’s got a cropped, tight fit. Cool piece, but I don’t wear it much: my loss is your gain!","Outerwear"
"Reese Cooper","Washed Denim Jacket",9,"Condition New","Color Denim","Size Men's / US M / EU 48-50 / 2",445,4,FALSE,"Our traditional fitting RCI denim jacket is made with deadstock denim and features double pleating in the chest and patch pockets. Along with the button front closure and cuffs, the subtle details such as the RCI signature hook and sleeve patch give the jacket a unique look and feel. The jacket is washed using the eco friendly Wiser Wash® process.
Wiser Wash® eliminates the use of pumice stones and toxic chemicals involved in traditional washing while still achieving beautiful abrasions and bright contrasts to reveal the true beauty of indigo denim. Full decolorization using less than a cup of water. 100% cotton denim
Wiser Wash® process
RCI hook detail on chest
RCI sleeve patch on left sleeve
Patch pockets on front
Double pleating in chest
Pleating on back
Triple needle sewing throughout
Button closure
Made in Los Angeles, California","Outerwear"
"Reese Cooper","Washed Denim Jacket",8,"Condition Gently Used","Color Blue","Size Men's / US M / EU 48-50 / 2",320,6,TRUE,"Only worn twice.
• 100% Cotton
• Denim Fabric
• Button Closure
• 2 Side Pockets
Ships from the Netherlands.","Outerwear"
"Reese Cooper","Duck Canvas Varsity Jacket",7,"Condition New","Color Black","Size Men's / US S / EU 44-46 / 1",430,3,FALSE,"A durable yet lightweight classic varsity jacket out of our duck canvas. The jacket is treated through a special wash process which provides a soft hand feel and a less structured outer. The sleeves are hand finished and distressed with an oil wash to give it a worn in look and feel.
Cotton duck canvas outer
Contrast paneling on sleeves
Quilted lining with lightweight fill
Ribbing on collar, cuffs, and waistband
RCI hook detail on chest
RCI sleeve patch on left-sleeve
Hand distressing processes throughout
Snap front closure
Welt pockets on sides
Made in Los Angeles, CA","Outerwear"
"Reese Cooper","LAST DROP Washed Denim Jacket",20,"Condition New","Color Denim","Size Men's / US XL / EU 56 / 4",215,9,TRUE,"<U+203C><U+FE0F>SOMEONE TAKE FOR $250 SHIPPED, HALF OF RETAIL <U+203C><U+FE0F>
Sadly too big for my body
Basically brand new, only worn once
Such a beautifully cut jacket and the quality is on point.
Only Shipping Throughout the United States for now","Outerwear"
"Reese Cooper","Reese Cooper Cropped Flannel",3,"Condition Used","Color Sage","Size Men's / US M / EU 48-50 / 2",150,6,TRUE,"Used but no flaws, still in great condition
Retailed for ~$400
STEAL
Only shipping within the United States for now <U+0001F64C><U+0001F3FB>","Outerwear"
"Reese Cooper","Reese Cooper DIY Chore Jacket (Black)",6,"Condition New","Color Black","Size Men's / US L / EU 52-54 / 3",105,0,FALSE,"Comes with everything - never made","Outerwear"
"Reese Cooper","Postcard Shirt",0,"Condition Used","Color Grey","Size Men's / US L / EU 52-54 / 3",95,2,TRUE,"Condition 8/10
Reese Cooper refers to the color as gray but looks like a olive color
Message with any questions at all","Tops"
"Bare Knuckles × Reese Cooper × Vintage","Giannetti Factory Excess Hoodie",91,"Condition Gently Used","Color Grey","Size Men's / US M / EU 48-50 / 2",135,3,TRUE,"Super cozy hoodie with an oil wash
Boxy cropped with long sleeves
One size fits all but closest to m/l
Same factory as Reese cooper and bare knuckles","Tops"
"Reese Cooper","Reese Cooper Hoodie",5,"Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4",125,9,FALSE,"Worn a few times, like new condition, please message me with any offers or questions.
(Product is final sale when sold, client agrees to no exchange or return policy)","Tops"
"Reese Cooper","Reese Cooper Flannel Button Up Shirt",21,"Condition New","Color Black","Size Men's / US M / EU 48-50 / 2",118,5,FALSE,"Reese Cooper Flannel Button Up Shirt
Size: M/L
Color: Black/Cream White/Grey
New Condition/Never Worn
Open to offers feel free to message me!
Message me before purchasing!
Measurements:
Pit-to-pit: 23
Sleeve: 24
Neck to shoulder: 8
Front length: 27.5
Back length: 29
Hem: 23","Tops"
"Reese Cooper","Reese Cooper Cropped Flannel SS20",80,"Condition Worn","Color Green","Size Men's / US M / EU 48-50 / 2",120,4,FALSE,"Reese Cooper SS20 Flannel Size M - Fits Like Small (See Measurements)
Boxy, cropped fit.
Missing one button (3rd photo)
Chest: 22
Length: 23
Shoulder: 17
Sleeve: 24","Tops"
"Reese Cooper","Reese Cooper 'Hunting With Hawks' Sweater Spring/Summer 2021",42,"Condition Gently Used","Color Beige","Size Men's / US S / EU 44-46 / 1",110,3,FALSE,"Reese Cooper 'Hunting With Hawks' Sweater
Size Small
Perfect Condition (worn once)
Amazing quality and insanely warm
Message with offers and questions!","Tops"
"Reese Cooper","Reese cooper flannel button up",26,"Condition Used","Color Black","Size Men's / US S / EU 44-46 / 1",115,3,TRUE,"Boxy fit","Tops"
"Reese Cooper","Cargo Shirt",87,"Condition Gently Used","Color Olive","Size Men's / US M / EU 48-50 / 2",170,6,FALSE,"-This is the final price for this item
+ Selling a beautiful Reese Cooper Cargo Shirt in Green. Size Medium
+ Condition is very gently worn. Will come with all original Reese tagging.
+ Items will be shipped out either same day or the following day, typically delivered within 1-3 days
+ 96 items sold since 2014 with 5/5 stars, just another dude funding his clothing addiction
+ No refunds or returns so please ask any questions prior to purchase","Tops"
"Reese Cooper","$598 Reese Cooper Hunting with Hawks Knit Sweater - Size L",47,"Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3",270,9,TRUE,"100 Authentic
Condition: Gently Used
Size: Large
Item Description: Crafted in Los Angeles, this sweater is intarsia knit out of Italian Virgin Wool. Inspired by vintage hunting catalogs, this sweater features bold typography on the front and a flying hawk on the back. The thick yarn used to knit gives it a heavy weight but soft hand feel.
Cropped fit, long sleeves. Awesome piece. Retail was $598.
Shipping: No returns. All sales final. Located in Philadelphia.
Let me know if you have any questions and have a great day!","Tops"
"Reese Cooper","Reese Cooper RCI Eagle Aged Crew Sweat",13,"Condition Gently Used","Color Yellow","Size Men's / US L / EU 52-54 / 3",102,5,TRUE,"Excellent condition
100% cotton
Size L and true to size
Shipping from Germany
Hmu if u have any questions","Tops"
"Reese Cooper","Reese Cooper Hitchhiking Double Layered Flannel Shirt",57,"Condition Gently Used","Color Red","Size Men's / US M / EU 48-50 / 2",110,8,TRUE,"great condition, only worn a couple times, tagged medium
buy with confidence
items may or may not run true to size so please refer to the measurements
shipping from calgary, alberta, canada
bundle deal friendly!
don’t hesitate to send an offer
all sales are final - no major flaws unless listed","Tops"
"Reese Cooper","Grey Cargo Flannel",9,"Condition Gently Used","Color Grey","Size Men's / US M / EU 48-50 / 2",115,7,TRUE,"In perfect condition
All sales are final
DM me if you have any questions","Tops"
"Reese Cooper","Reese Cooper Flannel Shirt",61,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",100,4,TRUE,"Gently used
Cropped fit","Tops"
"Reese Cooper","Reese Cooper Western Wildfires Sweater",26,"Condition Used","Color Blue","Size Men's / US XL / EU 56 / 4",182,7,TRUE,"Worn once, ships next day","Tops"
"Reese Cooper","Reese Cooper Forest Collegiate Distressed Knit Sweater",87,"Condition New","Color Tan","Size Men's / US M / EU 48-50 / 2",240,9,TRUE,"Condition: Brand New
Size: Medium
Shipping: Ships within 2 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper","Tops"
"Reese Cooper","reese cooper utility cargo pocket camp shirt",2,"Condition Gently Used","Color Black","Size Men's / US S / EU 44-46 / 1",150,6,FALSE,"retail 290 usd
gently worn 8/10 condition top button is a bit loose
6 pockets total can carry a sandwich a wrench a 30 clip and a baby all in the same shirt","Tops"
"Reese Cooper","Reese Cooper post office knit sweater",11,"Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3",200,6,TRUE,"This knit is beautiful features embroidery and knit inertia graphics. Super detailed Reese Cooper piece. The graphic is of a post office but is featured Allover the sweater. Beautiful heavy weight as well. Size large, be aware it has a cropped fit. 9/10 condition near brand new.","Tops"
"Reese Cooper","Reese Cooper water color camo shirt",6,"Condition Gently Used","Color Blue","Size Men's / US S / EU 44-46 / 1",187,3,FALSE,"Size small
Discontinued
$360 MSRP
US Shipping only","Tops"
"Reese Cooper","Reese Cooper Wool Flannel Shirt Jacket",6,"Condition New","Color Brown","Size Men's / US M / EU 48-50 / 2",130,7,TRUE,"Brand new with tags. Purchased off ssense","Tops"
"Reese Cooper","RCI Hunting With Hawks Intarsia Knit",33,"Condition Gently Used","Color Cream","Size Men's / US M / EU 48-50 / 2",190,5,TRUE,"ONLY ON HANGER FOR PHOTOS, IS STORED FOLDED
I bought this awhile ago and love it, however I don’t wear it quite as much as other knits. Rather give it a good home, no stains and only worn out 2-3 times. Great light knit with amazing graphics. If you know about Reese Cooper, you’ll know this fits longer in the arms and cropped in the body.","Tops"
"Reese Cooper","Reese Cooper Hunting with Hawks Sweater",20,"Condition Gently Used","Color Gray","Size Men's / US S / EU 44-46 / 1",138,5,TRUE,"Wool sweater. Minor stains on left sleeve. Dms open for offers","Tops"
"Reese Cooper","Reese Cooper",17,"Condition Gently Used","Color Blue","Size Men's / US M / EU 48-50 / 2",100,5,FALSE,"Reese Cooper Flying Ducks Crewneck
Size Medium / True To Size
Worn - 8/10 Condition
Small stain on top left shoulder, can be cleaned off","Tops"
"Reese Cooper","FINAL DROP Reese Cooper Cropped Flannel SS20",85,"Condition New","Color Green","Size Men's / US M / EU 48-50 / 2",120,3,FALSE,"Never worn from SS20. Size M which is pretty much sold out everywhere I can find. Purchased from Mr. Porter.
Boxy, cropped fit.
Chest: 22
Length: 23
Shoulder: 17
Sleeve: 24","Tops"
"Reese Cooper","Reese Cooper Cropped Flannel Shirt",59,"Condition Used","Color Green","Size Men's / US M / EU 48-50 / 2",75,5,TRUE,"<U+0001F6A8>FINAL PRICE DROP<U+0001F6A8>
WILL REMOVE FROM LISTINGS AFTER TODAY
Reese Cooper Flannel
Size M but fits like a small
Worn 8/10
Retailed for $258
Will ship within 1-2 days","Tops"
"Reese Cooper","Lone Pine Knit Sweater",25,"Condition Gently Used","Color Biege","Size Men's / US L / EU 52-54 / 3",250,4,TRUE,"beautiful piece!
beige color with green font
don’t get to wear it because of the weather.
wide boxy fit. see measurements below.
low balls will be ignored","Tops"
"Reese Cooper","Hitchhiking Double Layer Flannel Shirt",14,"Condition Used","Color Red","Size Men's / US L / EU 52-54 / 3",157,9,TRUE,"Purchased from the Reese Cooper online boutique for $350. Flannel shirt is from from the FW2019 Reese Cooper season (called 'Hitchhiking').
Worn a number of times but shirt is still in excellent condition (take a look at the photos). The patch on the sleeve is still attached and shows no obvious signs of wear.
Message me with any questions!
Has four pockets (two chest, two concealed pockets on the front).","Tops"
"Reese Cooper","Reese Cooper Oversized Flannel",14,"Condition New","Color ?","Size Men's / US XS / EU 42 / 0",107,6,TRUE,"Tagged size XS but fits an M like any other flannel just with slightly short sleeves
Please check measurements
Pit to pit - 22.5 in
Length - 27~28 in
Shoulder - 18.5 in
Sleeve Length - 22.5 in Shoulder seam to hem","Tops"
"Reese Cooper","Reese Cooper",8,"Condition Gently Used","Color Blue","Size Men's / US M / EU 48-50 / 2",120,5,FALSE,"Reese Cooper Flying Ducks Crewneck
Size Medium / True To Size
Worn - 8/10 Condition","Tops"
"Reese Cooper","RCI pullover Sweatshirt/sweater",16,"Condition Used","Color Blue","Size Men's / US M / EU 48-50 / 2",46,5,FALSE,"Reese Cooper pullover sweater from Barney’s. Couple paint stains pictured. Fits large for Medium","Tops"
"Reese Cooper","Reese Cooper Cropped Flannel SS20",6,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",147,5,TRUE,"Cropped Flannel button up from Reese Coopers SS20 How a letter travels collection. Listed as 100% Cotton","Tops"
"Reese Cooper","Reese Cooper Flannel Cropped",21,"Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4",160,6,TRUE,"I accept offers
Reese Cooper
Worn once never washed
Amazing color
Size XL","Tops"
"Reese Cooper","Reese Cooper 4-Pocket Flannel",22,"Condition Gently Used","Color Grey","Size Men's / US L / EU 52-54 / 3",115,3,TRUE,"Retails for 400+
Four pockets, heavy cotton flannel
Boxy, slightly cropped fit, super nice pattern","Tops"
"Reese Cooper","Reese Cooper Bus Service Sweater",1,"Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3",115,5,FALSE,"lightly worn, size L has a bit of a boxy fit.","Tops"
"Reese Cooper","Reese Cooper Flannel Cropped",6,"Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4",261,5,TRUE,"Reese Cooper
Worn once never washed
Amazing color
Size XL","Tops"
"Reese Cooper","Reese Cooper Plaid Flannel Shirt Jacket",9,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",350,10,TRUE,"Worn once, excellent condition. Tagged as a size large. Made in the US.
100% heavy, thick, and brushed cotton.
Front length is about 25-26 inches from first button to bottom hem
Back length from top of collar to bottom hem is 31 inches","Tops"
"Reese Cooper","WESTERN WILDFIRES JACQUARD KNIT SWEATER",32,"Condition New","Color Multi","Size Men's / US S / EU 44-46 / 1",340,4,FALSE,"FIELD NOTES
Inspired by a photo taken of a helicopter dropping water onto a wildfire, this image became the focal point for this season’s collection and foundation for its color palette. Hues of the red fire retardant phos-chek and glowing amber are contrasted by the soft blues, lavender and greens.
Crafted in Los Angeles, the sweater is jacquard knit out of Italian handspun cotton yarn giving it a lightweight and soft feel. The RCI signature sleeve patch is woven into the sleeve as a new feature of all of our knitwear this season.
DETAILS
• Western Wildfires jacquard knit graphic
• Italian handspun cotton yarn
• Ribbing on cuffs, collar, and waistband
• RCI woven patch
• Made in Los Angeles, CA
SIZE & FIT
Many of our pieces are unisex based upon men’s measurements. When ordering unisex products for women, we recommend ordering a smaller size. If you have any questions, our customer service team can help you.
• Fits true to size","Tops"
"Reese Cooper","Reese cooper flannel button up",25,"Condition Gently Used","Color Black white grey","Size Men's / US XL / EU 56 / 4",150,4,TRUE,"Worn one time no flaws 100% authentic tag says XL but fits cropped and smaller like a L","Tops"
"Reese Cooper","WESTERN WILDFIRES JACQUARD KNIT SWEATER",28,"Condition New","Color Multi","Size Men's / US M / EU 48-50 / 2",311,4,TRUE,"FIELD NOTES
Inspired by a photo taken of a helicopter dropping water onto a wildfire, this image became the focal point for this season’s collection and foundation for its color palette. Hues of the red fire retardant phos-chek and glowing amber are contrasted by the soft blues, lavender and greens.
Crafted in Los Angeles, the sweater is jacquard knit out of Italian handspun cotton yarn giving it a lightweight and soft feel. The RCI signature sleeve patch is woven into the sleeve as a new feature of all of our knitwear this season.
DETAILS
• Western Wildfires jacquard knit graphic
• Italian handspun cotton yarn
• Ribbing on cuffs, collar, and waistband
• RCI woven patch
• Made in Los Angeles, CA
SIZE & FIT
Many of our pieces are unisex based upon men’s measurements. When ordering unisex products for women, we recommend ordering a smaller size. If you have any questions, our customer service team can help you.
• Fits true to size","Tops"
"Reese Cooper","Reese cooper pull over hoodie sweater",19,"Condition New","Color Black","Size Men's / US S / EU 44-46 / 1",203,6,FALSE,"Brand new with tags
Reese Cooper hoodie
Size: Small
Retail: $428
MY PRICE : $300","Tops"
"Reese Cooper","*LAST DROP* Black grey red flannel shirt",54,"Condition New","Color Red","Size Men's / US S / EU 44-46 / 1",117,5,TRUE,"Brand new with tags
Soft brush flannel shirt
Size S. 100% cotton","Tops"
"Reese Cooper","Reese cooper flannel button up",3,"Condition Used","Color Black","Size Men's / US S / EU 44-46 / 1",100,3,TRUE,"Boxy fit","Tops"
"Reese Cooper","Cotton Short Sleeve Button Down Shirt in Water Colour Camo",38,"Condition Gently Used","Color Watercolor camo","Size Men's / US L / EU 52-54 / 3",97,5,TRUE,"Only worn once
All sales are final. No exchanges, returns or refunds.","Tops"
"Reese Cooper","Patchwork Cotton-Flannel Shirt",26,"Condition Gently Used","Color Red","Size Men's / US S / EU 44-46 / 1",110,5,TRUE,"Gently worn, basically new! Purchased off Mr. Porter.","Tops"
"Reese Cooper","Salmon Fly Crewneck Sweatshirt in Mist",10,"Condition New","Color Mist","Size Men's / US XL / EU 56 / 4",130,8,TRUE,"Brand New Never Worn","Tops"
"Reese Cooper","Reese Cooper Branches Knit Sweater",95,"Condition New","Color Orange","Size Men's / US L / EU 52-54 / 3",225,4,TRUE,"Crewneck
Long sleeves
Slip-on styling
Wool
Dry clean
Made in USA","Tops"
"Reese Cooper","FW19 Branches Sweater",55,"Condition Gently Used","Color Grey","Size Men's / US M / EU 48-50 / 2",230,4,TRUE,"Can be worn inside out for reverse color way
beautiful and comfy sweater from Reese
Boxy fit
Condition 9/10
Retail 500+","Tops"
"Reese Cooper","How A Letter Travels Green Cropped Shirt Flannel Button Up",10,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",135,6,TRUE,"Tagged L but fits more like an M
Cropped fit
Lightweight","Tops"
"Reese Cooper","Flannel",4,"Condition New","Color Brown","Size Men's / US L / EU 52-54 / 3",193,10,TRUE,"Brand new with tags. Never worn. Extremely soft material.
This staple flannel shirt is made of a lightweight brushed cotton flannel perfect for any climate. It’s constructed with multiple patch pockets throughout. The plaid pattern is subtle enough to be worn at any time, while boasting the recognizable RCI elements such as the sleeve patch.
Lightweight brushed cotton flannel outer
RCI sleeve patch on left sleeve
Button closure on front & cuffs
Two patch pockets with button closure on front
Two patch pockets with button closure on chest
Made in Los Angeles, CA","Tops"
"Reese Cooper","Green Watercolor Camouflage Shirt",102,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",233,4,TRUE,"REESE COOPER SHORT SLEEVE SHIRT
BEAUTIFUL CAMO PATTERN IN BLUE-GREEN WATER COLOUR
FROM 'HOW A LETTER TRAVELS' COLLECTION
SIZE LARGE
RETAIL $300+ USD","Tops"
"Reese Cooper","Reese Cooper Flannel Shirt In Green",22,"Condition Gently Used","Color Forest green","Size Men's / US L / EU 52-54 / 3",200,5,TRUE,"Retail- $505 on Ssense
Tagged a size Xl but fits cropped and would best suit a large or even medium
Soft and great quality fabric
Amazing colors that are sure to pop with any outfit
Feel free to message me with any questions
No Refunds. Final Sale.","Tops"
"Reese Cooper","Reese Cooper Cropped Checked Cotton-flannel Shirt In Green",59,"Condition New","Color Green","Size Men's / US S / EU 44-46 / 1",185,7,TRUE,"never worn super soft cotton
retail $400+
ig @grant.takeuchi","Tops"
"Reese Cooper","Multicolor flannel shirt",5,"Condition New","Color Plaid","Size Men's / US XL / EU 56 / 4",165,7,TRUE,"Reece cooper longsleeve flannel from this springs collection
Never worn, little too short for me
Fits tts
Retail $348
Message w questions","Tops"
"Reese Cooper","Reese Cooper Cropped Checked Cotton-Flannel Shirt In Green",80,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",150,6,TRUE,"100% Authentic
(The model photos are from the website I purchased and are only shown to see how it looks on body, they do not reflect the exact quality of the shirt I'm selling***)
Size: Large
Condition: Worn a few times, good condition
Tag is included
I only ship within the contiguous United States
I ship within 1-2 business days unless stated otherwise
US shipping only!","Tops"
"Reese Cooper","Reese Cooper Hunting with Hawks Wool Sweater",28,"Condition New","Color Beige","Size Men's / US L / EU 52-54 / 3",220,6,TRUE,"Condition: Brand New
Size: Large
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper","Tops"
"Reese Cooper","Cargo Button Down Shirt",8,"Condition Gently Used","Color Black","Size Men's / US M / EU 48-50 / 2",130,5,TRUE,"Size Medium. Only worn once. SS21 season. Sold out on site
Shipping immediately.","Tops"
"Reese Cooper","Reese Cooper Split Flannel Hitchhiking AW20",6,"Condition Gently Used","Color Red","Size Men's / US M / EU 48-50 / 2",205,6,TRUE,"worn once
very cool split design and waist pockets","Tops"
"Reese Cooper","Reese Cooper Cropped Checked Cotton-flannel Shirt In Green",34,"Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3",235,5,TRUE,"Amazing flannel by reese cooper
100% coton
This flannel is very crop so if you’re between a medium and a large it will be perfect for you
Worn twice
Btw i’m 6 feet if you want to know","Tops"
"Reese Cooper","Reese Cooper - “Special Projects” T-Shirt",1,"Condition Gently Used","Color Green","Size Men's / US S / EU 44-46 / 1",65,4,FALSE,"Reese Cooper - “Special Projects” T-Shirt
Size S - (Fits Boxy)
Gently Used
Will Ship in 1-2 Business Days.","T-shirt"
"Reese Cooper","Reese cooper",18,"Condition New","Color Blue","Size Men's / US L / EU 52-54 / 3",55,5,TRUE,"Super cool blue Reese cooper dye washed heavy duty tee
How a letter travels collection","T-shirt"
"Reese Cooper","Reese Cooper Pins Tee - Size XL",29,"Condition Gently Used","Color Black","Size Men's / US XL / EU 56 / 4",67,7,FALSE,"100% Authentic
Condition: Gently Used
Size: XL
Item Description: Super awesome shirt. Worn a good bit but in good condition. Please judge the condition from photos above all else.
Outdoor escapism is at the heart of Reese Cooper’s SS21 collection, and so the drop’s name – River Runs Through – is printed proudly across the back of this white tee. It’s also decorated with a collection of colourful badges at the chest, and expertly crafted in the USA using organic cotton jersey.
100% Organic Cotton
15.5oz Jersey
Garment Dyed
Ribbed Crewneck
Printed Branding
Made in the USA
Shipping: No returns. All sales final.
Let me know if you have any questions and have a great day!","T-shirt"
"Reese Cooper","Trees of North America T-Shirt Reese Cooper",9,"Condition Gently Used","Color Black","Size Men's / US M / EU 48-50 / 2",59,3,TRUE,"Reese Cooper T-shirt
Retail $188
Gently used
Offer or message if interested","T-shirt"
"Reese Cooper","Reese Cooper White and Green T Shirt (Size Medium)",5,"Condition Gently Used","Color White/green","Size Men's / US M / EU 48-50 / 2",68,5,TRUE,"Reese Cooper White and Green T Shirt (Size Medium)
Great condition only worn once
Offer up !","T-shirt"
"Reese Cooper","DS Reese Cooper RCI Land Scape Tee Shirt",14,"Condition New","Color Black","Size Men's / US XL / EU 56 / 4",65,5,TRUE,"Check out all my other items on my page, message me if you have any questions!
Item: DS Reese Cooper RCI Land Scape Tee Shirt
Size: XL (Pit to Pit - 22"", Length - 27.5"")
Condition: DS 10/10
Brand new, never worn.","T-shirt"
"Reese Cooper","Reese Cooper AW20 Runway Show Tee - Friends & Family",6,"Condition Used","Color Cream","Size Men's / US XL / EU 56 / 4",41,10,TRUE,"Great fit and feel on the tee, but stains throughout unfortunately. See photos. Priced accordingly. Size XL but fits XL or L, boxy fit.
Ships same day or next day.","T-shirt"
"Reese Cooper","Reese Cooper Fresh Air Runway Tee - Friends & Family Tee",3,"Condition Gently Used","Color Sage","Size Men's / US M / EU 48-50 / 2",50,7,FALSE,"Boxy fit, can fit M or L. Very heavyweight tee, great construction and feel. Friends and family runway tee. Two very faint stains on lower front. Could probably be worked out with a wash.
Ships same day or next day.","T-shirt"
"Reese Cooper","Reese Cooper We Just Try Hard Tee - Friends & Family Tee",2,"Condition Gently Used","Color Red","Size Men's / US L / EU 52-54 / 3",51,6,FALSE,"Boxy fit, can fit L or M. A friends and family tee for the Water's Edge tee.
Ships same day or next day.","T-shirt"
"Reese Cooper","Reese Cooper Forest Tee",2,"Condition Used","Color Cream","Size Men's / US S / EU 44-46 / 1",40,6,TRUE,"8/10 Condition (Used with minor cracking on logo - unnoticeable pink mark above the T on graphic)
Length (From bottom of collar to bottom of tee) - 23.75 In","T-shirt"
"Reese Cooper","Reese Cooper “all seasons” T shirt",44,"Condition Gently Used","Color Blue","Size Men's / US S / EU 44-46 / 1",63,2,TRUE,"Bought from Reese Cooper site, gently worn , fits as M","T-shirt"
"Reese Cooper","Reece Cooper Eagle T-Shirt Slate",8,"Condition Gently Used","Color Slate","Size Men's / US M / EU 48-50 / 2",55,5,TRUE,"- T-shirt has only been tried on
- Bought from Notre Shop
- Offer up","T-shirt"
"Reese Cooper","Reese Cooper Trail Running Tee",6,"Condition New","Color Cream","Size Men's / US S / EU 44-46 / 1",60,6,FALSE,"Size Small.
From Spring / Summer 2022 “Fresh Air” collection
High quality garment.
Only selling due to size.","T-shirt"
"Reese Cooper","Reese Cooper Hollywood Tantrum",18,"Condition Gently Used","Color Red","Size Men's / US L / EU 52-54 / 3",27,4,TRUE,"From his Fever Dream collection. Worn once. very soft :)","T-shirt"
"Reese Cooper","Reese Cooper Collegiate T-Shirt in Black",5,"Condition Gently Used","Color Black","Size Men's / US XL / EU 56 / 4",40,3,TRUE,"Used Twice","T-shirt"
"Reese Cooper","Reese Cooper T-shirt SS22",16,"Condition Gently Used","Color White","Size Men's / US XL / EU 56 / 4",40,7,TRUE,"Reese Cooper T-shirt
- size: XL
-Spring/Summer 2022
- 9/10 lightly used condition
- Final Sale/No returns","T-shirt"
"Reese Cooper","Reese Cooper A/W:21 T-Shirt",2,"Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4",42,5,TRUE,"Good Condition
Very slight cracking on the front graphic
Heavyweight Tee
Boxy Fit","T-shirt"
"Reese Cooper","Reese Cooper Trees of North America Tee Vintage White XXL",22,"Condition New","Color Beige","Size Men's / US XXL / EU 58 / 5",75,7,TRUE,"Reese Cooper Trees of North America Tee Vintage White
Size: XXL
Brand New","T-shirt"
"Reese Cooper","Reese Cooper RCI Trading Company Tee in White",10,"Condition New","Color White","Size Men's / US S / EU 44-46 / 1",79,6,TRUE,"Condition: Brand New
Size: Small
Shipping: Ships within 2 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper","T-shirt"
