Brand_Name,Item_Name,Number_Likes,Condition,Color,Size,Price,Img_Length,Measurements,Description
Reese Cooper,Landscape Print Technical Cargo Rain Jacket SS21,53,Condition New,Color Multicolor,Size Men's / US L / EU 52-54 / 3,$470 ,24,TRUE,"Extremely rare. Reese Cooper® Landscape Print Technical Cargo Rain Jacket Spring/Summer 2021 ""River Runs Through""
~Bundle Deals Available 2+ Pieces~
Offers Welcome, Message any Questions! happy to help :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating given since it comes with original tags.
Landscape scene on a durable ripstop polyester. Water resistant shell lined with RCI green cotton blend interior. 6 cargo pockets with wide embossed buttons and Raccagni zippers, adjustable elastic waist cord, and velcro storm flaps & cuff straps.
1st Owner of this piece.
Retail $1122 + $30 (shipping) + $78.11 (duties) = $1230.11
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/CNiWObzAxfJ/
+ Released April 11, 2021 (SS21)
+ Multicolor (color)
+ Embroidered Reese Cooper® Patch on Sleeve
+ Reese Cooper® RCI Utility Hook
+ Reese Cooper® embossed buttons
+ 1 Main Raccagni Zipper (Made in Italy)
+ 2 Side Entry Raccagni Zipper Pockets
+ 5 main cargo pockets
+ 3 Neck Buttons
+ 2 Drawcord toggles
+ 1 left chest Zip Pocket
+ Double entry cargo pockets
+ Contrast suede collar
+ Velcro storm flap
+ Velcro Sleeves
+ Water Resistant Ripstop Polyester
+ Back Storm Pleat
+ 100% Cotton (Component 1)
+ 60% Viscose Rayon (Component 2)
+ 40& Cotton (Component 2)
+ Made in Los Angeles, USA
Sizing Information
Size L (fits slightly wide & Cropped)
Check out my store for more Rare & Obscure clothing!"
Reese Cooper,Reese Cooper jacket,52,Condition Gently Used,Color Gray,Size Men's / US M / EU 48-50 / 2,$300 ,4,FALSE,"Reese cooper How a letter travels jacket
Size medium
10/10
I’m 5’10 120 pounds and it fits me"
Reese Cooper,Anorak,9,Condition New,Color Beige / green,Size Men's / US M / EU 48-50 / 2,$320 ,13,TRUE,"A boxy fitting hooded anorak featuring Canyon Camo made from durable brushed cotton canvas. The Canyon Camo pattern was developed by photographing foliage we found during sourcing trips for this season. With elastic cording and strings throughout, every opening becomes fully adjustable and can be worn in many ways. Two double-entry cargo pockets located on the chest allow you to access your everyday carry easily.
Brushed cotton canvas
RCI hook detail on chest
RCI sleeve patch on left sleeve
Adjustable elastic cording in hood, cuffs, and waistband
Zipper closure on hood
Raccagni zippers
Double-entry cargo pockets on chest
Made in Los Angeles, California"
Reese Cooper,Reese Cooper bandana jacket nwt,5,Condition New,Color Brown,Size Men's / US S / EU 44-46 / 1,$250 ,4,FALSE,"Never worn, new with tag.
Bandana jacket.
Size S
Ship from US
FW19
I am 5’9” or 174cm tall, fits perfectly."
Reese Cooper,Cotton Twill Work Jacket,43,Condition Gently Used,Color Black,Size Men's / US L / EU 52-54 / 3,$360 ,5,TRUE,"Bought as an exclusive piece from Mr Porter.
Worn only a handful of times, as I am obsessed with workwear. Need to get this to someone who does it justice and gives it more wear.
MSRP: 700$
Fits a bit small, I normally gravitate between an M and L. Would say it fits an M really well."
Reese Cooper,Reese Cooper Bandana Overshirt,19,Condition Gently Used,Color Green,Size Men's / US M / EU 48-50 / 2,$250 ,5,TRUE,"Reese Cooper Bandana jacket from the ""Hitchhiking"" collection. One of the earliest sold out pieces and rare to find on the market these days.
Open to offers, including bundle deals on some of my other Reese Cooper items."
Reese Cooper,Hunting jacket,19,Condition Gently Used,Color Green,Size Men's / US M / EU 48-50 / 2,$216 ,3,TRUE,Retail 640
Reese Cooper,LAST DROP BEFORE RELISTING<U+26A0><U+FE0F>Reese Cooper Sherpa Fleece Cream,33,Condition Gently Used,Color Beige,Size Men's / US S / EU 44-46 / 1,$1 ,5,TRUE,"Cropped fit and boxy
Wormed once, basically new.
Small but can fit a medium.
Perfect for layering or by itself
Insane quality and paid retail <U+0001F616> steal price."
Reese Cooper,Reese Cooper DIY custom camp jacket,2,Condition Gently Used,Color Green,Size Men's / US M / EU 48-50 / 2,$330 ,4,FALSE,"Military green fabric with sewn on patches and additional pins, fits a boxy medium, great for outdoor adventures. Hand made by myself and one other friend. Not getting much wear and deserves to be in a more consistent rotation"
Reese Cooper,Reese Cooper DIY Chore Coat,2,Condition New,Color Grey,Size Men's / US XL / EU 56 / 4,$215 ,3,FALSE,"This is the RCI - DIY series grey corduroy chore coat . This is a complete kit with instructions on how to make your own chore coat out of RCI deadstock fabric. On paper, this is just materials, but after around 40 steps this will a chore coat. The print on the fabric can go anywhere on the garment or not at all. S-XL size range
Grey corduroy x 2.5 yards
Instruction Booklet x 1
Pattern x 1
12x2"" Transparent Graphing Ruler x 1
Snap Buttons x 6
RCI Sleeve Patch x 1
RCI Embroidered Patches x 3"
Reese Cooper,Patchwork Denim Jacket,113,Condition New,Color Blue,Size Men's / US XL / EU 56 / 4,$354 ,5,TRUE,"Excellent Condition 10/10
Message with any questions :)"
Reese Cooper,Reese Cooper Waxed Biker Jacket,5,Condition New,Color Brown,Size Men's / US L / EU 52-54 / 3,$575 ,6,TRUE,"Reese Cooper Waxed Biker Jacket
Size: Large
Condition: New
LAST ONE ONLINE
MADE IN THE USA
** Free Shipping in the US **
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 150+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****"
Reese Cooper,Distressed patchwork jacket,163,Condition New,Color Blue,Size Men's / US L / EU 52-54 / 3,$345 ,6,TRUE,"Great condition<U+0001F4AB><U+0001F4AB>
Measurements (Laying flat)
P2P: 23.5”
Length: 24.5”
Sleeve: 27.5”
Message with any questions <U+0001F4AB><U+0001F4AB>
All sales final"
Reese Cooper,RCI DIY Chore Coat/Jacket,9,Condition New,Color Black,Size Men's / US M / EU 48-50 / 2,$208 ,0,FALSE,"Brand new, fits similar to a boxy medium jacket.
Note this was constructed by hand. There are no flaws but has some raw interior edges and is one of one. However it does not affect the jacket at all."
Reese Cooper,RCI DIY Chore Coat Beige Corduroy Kit,8,Condition New,Color Beige,Size Men's / US M / EU 48-50 / 2,$100 ,3,FALSE,"REESE COOPER RCI DIY Jacket Kit
TAGGED SIZE M BUT CAN MAKE ANY SIZE FROM S TO XL
Beige corduroy chore jacket from first release. Wish I had the time to make it but never got around to it and I figured it'd be best if someone else had it. Only opened the box, never used any of the materials or made the jacket. Patches included. Makes the chore jacket in 2nd picture."
Reese Cooper,Waxed Cotton Trucker Jacket,30,Condition Gently Used,Color Orange,Size Men's / US M / EU 48-50 / 2,$208 ,4,FALSE,"Nice jacket!
Gently worn, eye-catching orange cotton + leather collar. It’s got a cropped, tight fit. Cool piece, but I don’t wear it much: my loss is your gain!"
Reese Cooper,Washed Denim Jacket,9,Condition New,Color Denim,Size Men's / US M / EU 48-50 / 2,$445 ,4,FALSE,"Our traditional fitting RCI denim jacket is made with deadstock denim and features double pleating in the chest and patch pockets. Along with the button front closure and cuffs, the subtle details such as the RCI signature hook and sleeve patch give the jacket a unique look and feel. The jacket is washed using the eco friendly Wiser Wash® process.
Wiser Wash® eliminates the use of pumice stones and toxic chemicals involved in traditional washing while still achieving beautiful abrasions and bright contrasts to reveal the true beauty of indigo denim. Full decolorization using less than a cup of water. 100% cotton denim
Wiser Wash® process
RCI hook detail on chest
RCI sleeve patch on left sleeve
Patch pockets on front
Double pleating in chest
Pleating on back
Triple needle sewing throughout
Button closure
Made in Los Angeles, California"
Reese Cooper,Washed Denim Jacket,8,Condition Gently Used,Color Blue,Size Men's / US M / EU 48-50 / 2,$320 ,6,TRUE,"Only worn twice.
• 100% Cotton
• Denim Fabric
• Button Closure
• 2 Side Pockets
Ships from the Netherlands."
Reese Cooper,Duck Canvas Varsity Jacket,7,Condition New,Color Black,Size Men's / US S / EU 44-46 / 1,$430 ,3,FALSE,"A durable yet lightweight classic varsity jacket out of our duck canvas. The jacket is treated through a special wash process which provides a soft hand feel and a less structured outer. The sleeves are hand finished and distressed with an oil wash to give it a worn in look and feel.
Cotton duck canvas outer
Contrast paneling on sleeves
Quilted lining with lightweight fill
Ribbing on collar, cuffs, and waistband
RCI hook detail on chest
RCI sleeve patch on left-sleeve
Hand distressing processes throughout
Snap front closure
Welt pockets on sides
Made in Los Angeles, CA"
Reese Cooper,LAST DROP Washed Denim Jacket,20,Condition New,Color Denim,Size Men's / US XL / EU 56 / 4,$215 ,9,TRUE,"<U+203C><U+FE0F>SOMEONE TAKE FOR $250 SHIPPED, HALF OF RETAIL <U+203C><U+FE0F>
Sadly too big for my body
Basically brand new, only worn once
Such a beautifully cut jacket and the quality is on point.
Only Shipping Throughout the United States for now"
Reese Cooper,Reese Cooper Cropped Flannel,3,Condition Used,Color Sage,Size Men's / US M / EU 48-50 / 2,$150 ,6,TRUE,"Used but no flaws, still in great condition
Retailed for ~$400
STEAL
Only shipping within the United States for now <U+0001F64C><U+0001F3FB>"
Reese Cooper,Reese Cooper DIY Chore Jacket (Black),6,Condition New,Color Black,Size Men's / US L / EU 52-54 / 3,$105 ,0,FALSE,Comes with everything - never made
