"","brand_name","item_name","number_likes","condition","color","size","price","img_length","measurements","description"
"235","Reese Cooper","Reese Cooper Nylon Cargo pant","31","Condition Gently Used","Color Grey","Size Men's / US 31","$160",3,TRUE,"In great condition, no major flaws, (one of the tags on the inside had come loose)
Tagged a medium but fit a little smaller
Can fit a 30-31 best (I’m usually a 31/32 for reference) so unfortunately they are a tad too snug on me
Very versatile pant, message me if you have any questions"
"236","Reese Cooper","Pintuck Stitch Brushed Cotton Canvas Pants in White","11","Condition Gently Used","Color White","Size Men's / US 30 / EU 46","$200",10,TRUE,"Retail: $368
Worn once, still in great condition
Reese Cooper men’s mid rise, straight fit white cotton canvas work pant. Features a soft brushed cotton canvas fabric, pintuck seams on the front and back legs, and a signature metal RCI clip.
Button front waist and fly
Two front side seam hip slash pockets
Front left RCI clip
Pintuck stitch seams on front and back legs
Two back patch pockets
Reinforced back crotch"
"237","Reese Cooper","Reese Cooper Patch Work Denim Gently Used 32","11","Condition Gently Used","Color Vintage blue","Size Men's / US 30 / EU 46","$155",7,TRUE,"Purchased New from Mr. Porter $395, Includes all tags
No signs of wear, small snag at front pocket (can’t notice/ easy fix)
Stand out Denim from “River Runs Through” Collection
(Fits like Levi’s 501 sz 31x32)"
"238","Reese Cooper","Canyon Cotton-Canvas Cargo Pants","6","Condition New","Color Beige","Size Men's / US 30 / EU 46","$230",5,TRUE,"Never worn pair of cotton-canvas cargos from Reese Cooper SS21 “River Runs Through”
Retail is $400, willing to sell for heavy discount but please no lowballs
Waist is 30 - I’m a true 31 and these fit just fine. Relaxed/semi wide-legged fit
Really impressed by the materials and craftsmanship on these. From triple stitched seams to the hardware used for buttons & key ring, the price is backed by the quality
Please feel free to reach out with any questions, will respond ASAP
No returns/exchanges"
"239","Reese Cooper","Reese Cooper Nylon/Canvas Cargos","51","Condition New","Color Green","Size Men's / US 30 / EU 46","$410",4,TRUE,"Reese Cooper x saks 5th Ave exclusive. Bought for around $610 from saks 5th Ave website
Worn 1 time.
10/10
100% canvas outer and 100% nylon contrast.
Two large cargo pockets on the side. Medium to heavy weight.
Please let me know if you have any questions!"
"240","Reese Cooper","SS21 Patch Pocket Washed Denim Jeans","28","Condition New","Color Blue","Size Men's / US 28 / EU 44","$130",9,TRUE,"REPOSTED
Only tried on.
Fits a true 28 waist.
Open to offers.
Message any questions.
**********************
BNT Reese Cooper SS21 River Runs Through Patch Pocket Washed Denim Jeans.
Condition: 10/10 (BNWT)
MSRP: $458
Fit: True to size
No refund or return after shipping. Not responsible if package is missing or stolen after shipping, or international tax, please add shipping fee if you need full insurance. Shown as it is! I'll accept offers plus shipping. If you have any questions let me know."
"241","Reese Cooper","Cargo Pants with Drawstring","9","Condition New","Color Black","Size Men's / US 28 / EU 44","$310",5,TRUE,"New with tags <U+0001F4AB>
Size 28
Message with any questions"
"242","Reese Cooper","Reese Cooper Lightweight Herringbone Cargo Pants Forest","25","Condition New","Color Forest","Size Men's / US 32 / EU 48","$425",7,TRUE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"243","Reese Cooper","Drop Pocket Cargo Shorts","14","","Condition Gently Used","Size Men's / US 30 / EU 46","$80",4,TRUE,"Worn twice. In excellent condition."
"244","Reese Cooper","SS21 Patch Pocket Washed Denim Jeans","19","Condition New","Color Blue","Size Men's / US 28 / EU 44","$140",9,TRUE,"BNT Reese Cooper SS21 River Runs Through Patch Pocket Washed Denim Jeans.
Condition: 10/10 (BNWT)
MSRP: $458
Fit: True to size
No refund or return after shipping. Not responsible if package is missing or stolen after shipping, or international tax, please add shipping fee if you need full insurance. Shown as it is! I'll accept offers plus shipping. If you have any questions let me know."
"245","Reese Cooper","Reese Cooper Corduroy Cargo Trousers, Khaki","46","Condition Gently Used","Color Khaki","Size Men's / US 30 / EU 46","$165",5,TRUE,"Sold out from recent collection, sweet pair of pants
Worn a few times
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ 2 Front cargo button pockets
+ 2 Front side entry
+ 2 Back button pockets
+ Front belt loop detail
+ Stitched Piping on Front
+ Soft brushed Corduroy
+ Belt loops
+ Raccagni Zipper (Made in Italy)
+ 100% Cotton (Self)
+ 97% Cotton (Lining)
+ 3% Polyester (Lining)
+ Made in USA"
"246","Reese Cooper","Reese Cooper Against the Wind Pants","15","Condition New","Color Black","Size Men's / US 34 / EU 50","$180",3,FALSE,"Reese Cooper Cropped Pants from ""Against the Wind"" Collection
Brand New, Never Worn
Reinforced Front Pocket Details, 4 Back Pockets
Size 34, Black Variation
100% Authentic
No Returns/Refunds"
"247","Reese Cooper","Reese Cooper pleated wool cargos","6","Condition Gently Used","Color Plaid","Size Men's / US 28 / EU 44","$90",6,TRUE,"Size 28
Great piece for fall
Tons of details and a great pattern
Only shipping to US/Canada"
"248","Reese Cooper","REESE COOPER S/S 19 PRINTED CARGO PANTS","3","Condition New","Color Beige","Size Men's / US 31","$165",6,TRUE,"Brand new never worn"
"249","Reese Cooper","Nylon/Canvas contrast cargos","12","Condition New","Color Olive","Size Men's / US 30 / EU 46","$275",4,TRUE,"Reese Cooper x saks 5th Ave exclusive. Bought for around $610 from saks 5th Ave website
Worn 1 time.
10/10
100% canvas outer and 100% nylon contrast.
Two large cargo pockets on the side. Medium to heavy weight.
Please let me know if you have any questions!"
"250","Reese Cooper","Painted denim","13","Condition Used","Color Blue","Size Men's / US 32 / EU 48","$95",6,TRUE,"Embroidered coordinates, small rip on back, fits small for 32 but normal with rip"
"251","Reese Cooper","How A Letter TravelsLinen Cargo Trouser in Water Colour Camo","76","Condition New","Color Blue","Size Men's / US 32 / EU 48","$125",5,TRUE,"Authentic
Size 32 x 30
True to size
No flaws
Key hook on waist line
Samples"
"252","Reese Cooper","Drop Pocket Cargo Shorts","7","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$87",4,TRUE,"Worn twice. In excellent condition."
"253","Reese Cooper","Reese Cooper Corduroy Cargo Trousers Navy","6","Condition Gently Used","Color Navy","Size Men's / US 32 / EU 48","$235",2,TRUE,"In great condition, no major flaws
Message me if you have any questions"
"254","Reese Cooper","Reese Cooper Work Pants Wide Leg","41","Condition Gently Used","Color Tan","Size Men's / US 32 / EU 48","$120",4,TRUE,"Reese Cooper pants that are similar to the OG 107 cut.
Nice details and quality made.
Only use 3 times. Not really my style."
"255","Reese Cooper","S/S 20’ Nylon Cargo Shorts (Fits 30) l Green","33","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$230",7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
"256","Reese Cooper","Resse Cooper Pin Tuck Wool Trousers","16","Condition Gently Used","Color Grey","Size Men's / US 36 / EU 52","$45",2,TRUE,"From One Of His Early Collections
Cropped
Quality Is Really Nice"
"257","Reese Cooper","Reese Cooper Nylon Cargo Shorts","83","Condition Gently Used","Color Black","Size Men's / US 32 / EU 48","$130",3,TRUE,"Condition: Worn twice great condition
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
"258","Reese Cooper","Reese Cooper Green Patch Pocket Sweatpants","45","Condition New","Color Green","Size Men's / US 31","$155",7,FALSE,"Brand new
Size tagged M
Measurements:
Waist: 13.5 inches (super elastic, fits me 32 waist perfectly. Should fit a 30 as well)
Inseam: 34 inches
Only BINDING offers will be replied
Ship within two business days after payment received"
"259","Reese Cooper","Reese Cooper Vintage Wash Denim","17","Condition Gently Used","Color Indigo","Size Men's / US 30 / EU 46","$132",10,TRUE,"Great fitting jeans with a beautiful wash
Quality Construction
Triple stitched on outseam, seat, and rear panels
Hemmed to 30.75” with original hem kept
Tagged Size 28 But fits 31 so listed as such"
"260","Reese Cooper","Reese cooper AW18 ""Lone Pine"" Coordinate Denim Jeans","57","Condition New","Color Blue","Size Men's / US 28 / EU 44","$150",6,TRUE,"Reese cooper denim
Crazy details
Nice dark wash, straight leg
Belt loop on the back came detached, can easily be fixed"
"261","Reese Cooper","Reese Cooper Hitchhiking cargo pant","6","Condition Gently Used","Color Brown","Size Men's / US 32 / EU 48","$210",3,TRUE,"In amazing condition, no major flaws
Fits tts 32
Message me if you have any questions"
"262","Reese Cooper","Reese Cooper Nylon Cotton Panel Pant","16","Condition Gently Used","Color Black","Size Men's / US 32 / EU 48","$375",6,TRUE,"Only tried on at home
Retail $687
Harrods exclusive from AW 2020
(Reese Cooper released a NEW version this season with two waist pockets)
***This one doesn’t have the waist pockets but only two cargo pockets.
Size 32
Fit please refer to last pic
Only binding offers will be responded
Ship out within one business day of payment"
"263","Reese Cooper","REESE COOPER denim","32","Condition New","Color White","Size Men's / US 30 / EU 46","$130",7,FALSE,"reese cooper fever dream denim
rare/early reese piece
worn a few times - no flaws
negotiable"
"264","Reese Cooper","Reese Cooper Sage Patch Pocket Sweatpants","16","Condition New","Color Sage","Size Men's / US 34 / EU 50","$200",6,FALSE,"Brand new
Size tagged XL
Fits 33-35
Inseam around 33
Only BINDING offers will be replied
Ship within two business days after payment received"
"265","Reese Cooper","S/S 19’ Fever Dreams Cargo Shorts l Black","52","Condition New","Color Black","Size Men's / US 34 / EU 50","$170",3,TRUE,"100% Authentic. Tagged size 34 but fit a tad smaller. Black colorway. New with tags."
"266","Reese Cooper","Brushed Cotton Canvas Cargo Pants","18","Condition Gently Used","Color Sage","Size Men's / US 28 / EU 44","$248",7,TRUE,"Purchased from Reese Cooper website
Super unique pants with a multitude of ways to construct and wear them
Fairly lightweight
From s/s21 collection “River Runs Through”
Long rise, somewhat shorter inseam
Key ring on belt loop for your keys and such
Strings to tighten pants at the knee/thigh
Could fit a 28-slimmer 30
While I do love these, they just don’t fit how I would like them to
Price negotiable if given a fair offer
Will answer any questions or concerns regarding the pants!
Will ship out within 2-3 days after purchasing"
"267","Reese Cooper","REESE COOPER KHAKI WORK CARGO PANTS","5","Condition Gently Used","Color Tan","Size Men's / US 32 / EU 48","$225",12,TRUE,"AW18 REESE COOPER KHAKI WORK CARGO PANTS
Worn maybe 2/3 times, not my size.
Few very small white paint splatters pointed out in pictures!
The quality on these are INSANE!
So many fine details!
Please feel free to reach out with any questions!"
"268","Reese Cooper","Reese Cooper Packing Slip Denim Jeans","3","Condition New","Color Beige","Size Men's / US 32 / EU 48","$170",6,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
"269","Reese Cooper","REESE COOPER CARGO PANTS BEIGE","8","Condition New","Color Beige","Size Men's / US 32 / EU 48","$230",5,FALSE,"NEVER worn
tag is still on"
